"source","target","ligand","receptor","prob","pval","interaction_name","interaction_name_2","pathway_name","annotation","evidence"
"nmSC","C3high_Myeloid","GAS6","MERTK",0.00196761797488183,0,"GAS6_MERTK","GAS6 - MERTK","GAS","Secreted Signaling","PMID: 27801848"
"PC_VSMC","C3high_Myeloid","GAS6","MERTK",0.00310231618038314,0,"GAS6_MERTK","GAS6 - MERTK","GAS","Secreted Signaling","PMID: 27801848"
"Endothelial","Cycling","GAS6","MERTK",0.00121574314000326,0,"GAS6_MERTK","GAS6 - MERTK","GAS","Secreted Signaling","PMID: 27801848"
"Endothelial","myeSC","GAS6","MERTK",0.00141704045684673,0,"GAS6_MERTK","GAS6 - MERTK","GAS","Secreted Signaling","PMID: 27801848"
"BC","myeSC","GAS6","TYRO3",0.00029753654675778,0,"GAS6_TYRO3","GAS6 - TYRO3","GAS","Secreted Signaling","PMID: 27801848"
"C3high_Myeloid","myeSC","GAS6","TYRO3",0.000581351011728392,0,"GAS6_TYRO3","GAS6 - TYRO3","GAS","Secreted Signaling","PMID: 27801848"
"C3low_Myeloid","myeSC","GAS6","TYRO3",0.000130161517083209,0,"GAS6_TYRO3","GAS6 - TYRO3","GAS","Secreted Signaling","PMID: 27801848"
"Cycling","myeSC","GAS6","TYRO3",0.000341234631337457,0,"GAS6_TYRO3","GAS6 - TYRO3","GAS","Secreted Signaling","PMID: 27801848"
"Endothelial","myeSC","GAS6","TYRO3",0.00173614079742147,0,"GAS6_TYRO3","GAS6 - TYRO3","GAS","Secreted Signaling","PMID: 27801848"
"Fibroblast","myeSC","GAS6","TYRO3",0.000906591173873164,0,"GAS6_TYRO3","GAS6 - TYRO3","GAS","Secreted Signaling","PMID: 27801848"
"Mucosa","myeSC","GAS6","TYRO3",0.000157596508289151,0,"GAS6_TYRO3","GAS6 - TYRO3","GAS","Secreted Signaling","PMID: 27801848"
"myeSC","myeSC","GAS6","TYRO3",0.000131403163755188,0,"GAS6_TYRO3","GAS6 - TYRO3","GAS","Secreted Signaling","PMID: 27801848"
"nmSC","myeSC","GAS6","TYRO3",0.000542413081806499,0,"GAS6_TYRO3","GAS6 - TYRO3","GAS","Secreted Signaling","PMID: 27801848"
"PC_VSMC","myeSC","GAS6","TYRO3",0.000855920105028033,0,"GAS6_TYRO3","GAS6 - TYRO3","GAS","Secreted Signaling","PMID: 27801848"
"BC","nmSC","GAS6","TYRO3",0.000423358663651519,0,"GAS6_TYRO3","GAS6 - TYRO3","GAS","Secreted Signaling","PMID: 27801848"
"C3high_Myeloid","nmSC","GAS6","TYRO3",0.000827093161223205,0,"GAS6_TYRO3","GAS6 - TYRO3","GAS","Secreted Signaling","PMID: 27801848"
"C3low_Myeloid","nmSC","GAS6","TYRO3",0.000185217272540721,0,"GAS6_TYRO3","GAS6 - TYRO3","GAS","Secreted Signaling","PMID: 27801848"
"Cycling","nmSC","GAS6","TYRO3",0.000485526799238291,0,"GAS6_TYRO3","GAS6 - TYRO3","GAS","Secreted Signaling","PMID: 27801848"
"Endothelial","nmSC","GAS6","TYRO3",0.00246881684531646,0,"GAS6_TYRO3","GAS6 - TYRO3","GAS","Secreted Signaling","PMID: 27801848"
"Fibroblast","nmSC","GAS6","TYRO3",0.00128963777524183,0,"GAS6_TYRO3","GAS6 - TYRO3","GAS","Secreted Signaling","PMID: 27801848"
"Mucosa","nmSC","GAS6","TYRO3",0.000224254121430765,0,"GAS6_TYRO3","GAS6 - TYRO3","GAS","Secreted Signaling","PMID: 27801848"
"myeSC","nmSC","GAS6","TYRO3",0.000186984013059298,0,"GAS6_TYRO3","GAS6 - TYRO3","GAS","Secreted Signaling","PMID: 27801848"
"nmSC","nmSC","GAS6","TYRO3",0.000771708537535528,0,"GAS6_TYRO3","GAS6 - TYRO3","GAS","Secreted Signaling","PMID: 27801848"
"PC_VSMC","nmSC","GAS6","TYRO3",0.0012175836097163,0,"GAS6_TYRO3","GAS6 - TYRO3","GAS","Secreted Signaling","PMID: 27801848"
"C3high_Myeloid","C3high_Myeloid","GRN","SORT1",0.0107797089405859,0,"GRN_SORT1","GRN - SORT1","GRN","Secreted Signaling","PMID: 29555433"
"C3high_Myeloid","C3low_Myeloid","GRN","SORT1",0.0102529048782723,0,"GRN_SORT1","GRN - SORT1","GRN","Secreted Signaling","PMID: 29555433"
"C3high_Myeloid","Endothelial","GRN","SORT1",0.0145428846020971,0,"GRN_SORT1","GRN - SORT1","GRN","Secreted Signaling","PMID: 29555433"
"C3low_Myeloid","Endothelial","GRN","SORT1",0.0114603635947284,0,"GRN_SORT1","GRN - SORT1","GRN","Secreted Signaling","PMID: 29555433"
"Endothelial","Endothelial","GRN","SORT1",0.0122236801811343,0,"GRN_SORT1","GRN - SORT1","GRN","Secreted Signaling","PMID: 29555433"
"BC","myeSC","GRN","SORT1",0.0475254536016564,0,"GRN_SORT1","GRN - SORT1","GRN","Secreted Signaling","PMID: 29555433"
"C3high_Myeloid","myeSC","GRN","SORT1",0.0798925240467869,0,"GRN_SORT1","GRN - SORT1","GRN","Secreted Signaling","PMID: 29555433"
"C3low_Myeloid","myeSC","GRN","SORT1",0.0638560015059558,0,"GRN_SORT1","GRN - SORT1","GRN","Secreted Signaling","PMID: 29555433"
"Cycling","myeSC","GRN","SORT1",0.053326375345015,0,"GRN_SORT1","GRN - SORT1","GRN","Secreted Signaling","PMID: 29555433"
"Endothelial","myeSC","GRN","SORT1",0.0678695278585374,0,"GRN_SORT1","GRN - SORT1","GRN","Secreted Signaling","PMID: 29555433"
"Fibroblast","myeSC","GRN","SORT1",0.0294695006623084,0,"GRN_SORT1","GRN - SORT1","GRN","Secreted Signaling","PMID: 29555433"
"Mast","myeSC","GRN","SORT1",0.0200892488118817,0,"GRN_SORT1","GRN - SORT1","GRN","Secreted Signaling","PMID: 29555433"
"Mucosa","myeSC","GRN","SORT1",0.0422646378356496,0,"GRN_SORT1","GRN - SORT1","GRN","Secreted Signaling","PMID: 29555433"
"myeSC","myeSC","GRN","SORT1",0.0230330166262391,0,"GRN_SORT1","GRN - SORT1","GRN","Secreted Signaling","PMID: 29555433"
"nmSC","myeSC","GRN","SORT1",0.0347773923146836,0,"GRN_SORT1","GRN - SORT1","GRN","Secreted Signaling","PMID: 29555433"
"PC_VSMC","myeSC","GRN","SORT1",0.0291667556051295,0,"GRN_SORT1","GRN - SORT1","GRN","Secreted Signaling","PMID: 29555433"
"BC","nmSC","GRN","SORT1",0.0177595708267217,0,"GRN_SORT1","GRN - SORT1","GRN","Secreted Signaling","PMID: 29555433"
"C3high_Myeloid","nmSC","GRN","SORT1",0.0305039033474285,0,"GRN_SORT1","GRN - SORT1","GRN","Secreted Signaling","PMID: 29555433"
"C3low_Myeloid","nmSC","GRN","SORT1",0.0241210810698751,0,"GRN_SORT1","GRN - SORT1","GRN","Secreted Signaling","PMID: 29555433"
"Cycling","nmSC","GRN","SORT1",0.0200035943648809,0,"GRN_SORT1","GRN - SORT1","GRN","Secreted Signaling","PMID: 29555433"
"Endothelial","nmSC","GRN","SORT1",0.0257057356372624,0,"GRN_SORT1","GRN - SORT1","GRN","Secreted Signaling","PMID: 29555433"
"Fibroblast","nmSC","GRN","SORT1",0.0108831089352358,0,"GRN_SORT1","GRN - SORT1","GRN","Secreted Signaling","PMID: 29555433"
"Mucosa","nmSC","GRN","SORT1",0.0157392332563131,0,"GRN_SORT1","GRN - SORT1","GRN","Secreted Signaling","PMID: 29555433"
"nmSC","nmSC","GRN","SORT1",0.0128877715669122,0,"GRN_SORT1","GRN - SORT1","GRN","Secreted Signaling","PMID: 29555433"
"PC_VSMC","nmSC","GRN","SORT1",0.0107691862385313,0,"GRN_SORT1","GRN - SORT1","GRN","Secreted Signaling","PMID: 29555433"
"BC","PC_VSMC","GRN","SORT1",0.0214190739173958,0,"GRN_SORT1","GRN - SORT1","GRN","Secreted Signaling","PMID: 29555433"
"C3high_Myeloid","PC_VSMC","GRN","SORT1",0.0366913827571522,0,"GRN_SORT1","GRN - SORT1","GRN","Secreted Signaling","PMID: 29555433"
"C3low_Myeloid","PC_VSMC","GRN","SORT1",0.0290526527857019,0,"GRN_SORT1","GRN - SORT1","GRN","Secreted Signaling","PMID: 29555433"
"Cycling","PC_VSMC","GRN","SORT1",0.0241141446734977,0,"GRN_SORT1","GRN - SORT1","GRN","Secreted Signaling","PMID: 29555433"
"Endothelial","PC_VSMC","GRN","SORT1",0.0309510155949591,0,"GRN_SORT1","GRN - SORT1","GRN","Secreted Signaling","PMID: 29555433"
"Fibroblast","PC_VSMC","GRN","SORT1",0.0131446235209986,0,"GRN_SORT1","GRN - SORT1","GRN","Secreted Signaling","PMID: 29555433"
"Mucosa","PC_VSMC","GRN","SORT1",0.0189904782737321,0,"GRN_SORT1","GRN - SORT1","GRN","Secreted Signaling","PMID: 29555433"
"myeSC","PC_VSMC","GRN","SORT1",0.0102360784150106,0.04,"GRN_SORT1","GRN - SORT1","GRN","Secreted Signaling","PMID: 29555433"
"nmSC","PC_VSMC","GRN","SORT1",0.0155593030353752,0,"GRN_SORT1","GRN - SORT1","GRN","Secreted Signaling","PMID: 29555433"
"PC_VSMC","PC_VSMC","GRN","SORT1",0.013007338953484,0,"GRN_SORT1","GRN - SORT1","GRN","Secreted Signaling","PMID: 29555433"
"C3high_Myeloid","BC","LGALS9","PTPRC",0.0385407986862592,0,"LGALS9_CD45","LGALS9 - CD45","GALECTIN","Secreted Signaling","PMID: 30120235"
"C3high_Myeloid","C3high_Myeloid","LGALS9","PTPRC",0.0452197289827379,0,"LGALS9_CD45","LGALS9 - CD45","GALECTIN","Secreted Signaling","PMID: 30120235"
"C3low_Myeloid","C3high_Myeloid","LGALS9","PTPRC",0.0311013606579574,0,"LGALS9_CD45","LGALS9 - CD45","GALECTIN","Secreted Signaling","PMID: 30120235"
"C3high_Myeloid","C3low_Myeloid","LGALS9","PTPRC",0.050293913395746,0,"LGALS9_CD45","LGALS9 - CD45","GALECTIN","Secreted Signaling","PMID: 30120235"
"C3low_Myeloid","C3low_Myeloid","LGALS9","PTPRC",0.0346487904167426,0,"LGALS9_CD45","LGALS9 - CD45","GALECTIN","Secreted Signaling","PMID: 30120235"
"Cycling","C3low_Myeloid","LGALS9","PTPRC",0.0310117066156555,0.01,"LGALS9_CD45","LGALS9 - CD45","GALECTIN","Secreted Signaling","PMID: 30120235"
"C3high_Myeloid","Cycling","LGALS9","PTPRC",0.0486904418371382,0,"LGALS9_CD45","LGALS9 - CD45","GALECTIN","Secreted Signaling","PMID: 30120235"
"C3low_Myeloid","Cycling","LGALS9","PTPRC",0.0335265084205688,0,"LGALS9_CD45","LGALS9 - CD45","GALECTIN","Secreted Signaling","PMID: 30120235"
"C3high_Myeloid","NKC","LGALS9","PTPRC",0.0685461720418319,0,"LGALS9_CD45","LGALS9 - CD45","GALECTIN","Secreted Signaling","PMID: 30120235"
"C3low_Myeloid","NKC","LGALS9","PTPRC",0.0475072694423782,0,"LGALS9_CD45","LGALS9 - CD45","GALECTIN","Secreted Signaling","PMID: 30120235"
"Cycling","NKC","LGALS9","PTPRC",0.04257996633201,0,"LGALS9_CD45","LGALS9 - CD45","GALECTIN","Secreted Signaling","PMID: 30120235"
"Endothelial","NKC","LGALS9","PTPRC",0.0354610317322667,0,"LGALS9_CD45","LGALS9 - CD45","GALECTIN","Secreted Signaling","PMID: 30120235"
"C3high_Myeloid","TC","LGALS9","PTPRC",0.0734499896941617,0,"LGALS9_CD45","LGALS9 - CD45","GALECTIN","Secreted Signaling","PMID: 30120235"
"C3low_Myeloid","TC","LGALS9","PTPRC",0.0509883482454595,0,"LGALS9_CD45","LGALS9 - CD45","GALECTIN","Secreted Signaling","PMID: 30120235"
"Cycling","TC","LGALS9","PTPRC",0.0457173280455124,0,"LGALS9_CD45","LGALS9 - CD45","GALECTIN","Secreted Signaling","PMID: 30120235"
"Endothelial","TC","LGALS9","PTPRC",0.0380947293586833,0,"LGALS9_CD45","LGALS9 - CD45","GALECTIN","Secreted Signaling","PMID: 30120235"
"Endothelial","C3high_Myeloid","PROS1","AXL",0.00763090560536986,0,"PROS1_AXL","PROS1 - AXL","PROS","Secreted Signaling","PMID: 29531161"
"Fibroblast","C3high_Myeloid","PROS1","AXL",0.00771471740634324,0,"PROS1_AXL","PROS1 - AXL","PROS","Secreted Signaling","PMID: 29531161"
"myeSC","C3high_Myeloid","PROS1","AXL",0.0331989759932807,0,"PROS1_AXL","PROS1 - AXL","PROS","Secreted Signaling","PMID: 29531161"
"nmSC","C3high_Myeloid","PROS1","AXL",0.0239524517663726,0,"PROS1_AXL","PROS1 - AXL","PROS","Secreted Signaling","PMID: 29531161"
"PC_VSMC","C3high_Myeloid","PROS1","AXL",0.00142514419225615,0,"PROS1_AXL","PROS1 - AXL","PROS","Secreted Signaling","PMID: 29531161"
"Endothelial","C3low_Myeloid","PROS1","AXL",0.00619975437466527,0,"PROS1_AXL","PROS1 - AXL","PROS","Secreted Signaling","PMID: 29531161"
"Fibroblast","C3low_Myeloid","PROS1","AXL",0.0062679468293415,0,"PROS1_AXL","PROS1 - AXL","PROS","Secreted Signaling","PMID: 29531161"
"myeSC","C3low_Myeloid","PROS1","AXL",0.0271035840159718,0,"PROS1_AXL","PROS1 - AXL","PROS","Secreted Signaling","PMID: 29531161"
"nmSC","C3low_Myeloid","PROS1","AXL",0.0195204609001416,0,"PROS1_AXL","PROS1 - AXL","PROS","Secreted Signaling","PMID: 29531161"
"PC_VSMC","C3low_Myeloid","PROS1","AXL",0.00115650671559145,0.01,"PROS1_AXL","PROS1 - AXL","PROS","Secreted Signaling","PMID: 29531161"
"Endothelial","Cycling","PROS1","AXL",0.00282674875583861,0,"PROS1_AXL","PROS1 - AXL","PROS","Secreted Signaling","PMID: 29531161"
"Fibroblast","Cycling","PROS1","AXL",0.00285794747634532,0,"PROS1_AXL","PROS1 - AXL","PROS","Secreted Signaling","PMID: 29531161"
"myeSC","Cycling","PROS1","AXL",0.0125008076935028,0,"PROS1_AXL","PROS1 - AXL","PROS","Secreted Signaling","PMID: 29531161"
"nmSC","Cycling","PROS1","AXL",0.00896564314226232,0,"PROS1_AXL","PROS1 - AXL","PROS","Secreted Signaling","PMID: 29531161"
"Endothelial","Fibroblast","PROS1","AXL",0.00207460896299569,0,"PROS1_AXL","PROS1 - AXL","PROS","Secreted Signaling","PMID: 29531161"
"Fibroblast","Fibroblast","PROS1","AXL",0.00209752380629862,0,"PROS1_AXL","PROS1 - AXL","PROS","Secreted Signaling","PMID: 29531161"
"myeSC","Fibroblast","PROS1","AXL",0.00919834377244277,0,"PROS1_AXL","PROS1 - AXL","PROS","Secreted Signaling","PMID: 29531161"
"nmSC","Fibroblast","PROS1","AXL",0.00659086588457597,0,"PROS1_AXL","PROS1 - AXL","PROS","Secreted Signaling","PMID: 29531161"
"Endothelial","nmSC","PROS1","AXL",0.00304913813606836,0,"PROS1_AXL","PROS1 - AXL","PROS","Secreted Signaling","PMID: 29531161"
"Fibroblast","nmSC","PROS1","AXL",0.00308278377171103,0,"PROS1_AXL","PROS1 - AXL","PROS","Secreted Signaling","PMID: 29531161"
"myeSC","nmSC","PROS1","AXL",0.0134740022936283,0,"PROS1_AXL","PROS1 - AXL","PROS","Secreted Signaling","PMID: 29531161"
"nmSC","nmSC","PROS1","AXL",0.00966631726867125,0,"PROS1_AXL","PROS1 - AXL","PROS","Secreted Signaling","PMID: 29531161"
"Endothelial","PC_VSMC","PROS1","AXL",0.00615064296229383,0,"PROS1_AXL","PROS1 - AXL","PROS","Secreted Signaling","PMID: 29531161"
"Fibroblast","PC_VSMC","PROS1","AXL",0.00621829860980167,0,"PROS1_AXL","PROS1 - AXL","PROS","Secreted Signaling","PMID: 29531161"
"myeSC","PC_VSMC","PROS1","AXL",0.0268933637715802,0,"PROS1_AXL","PROS1 - AXL","PROS","Secreted Signaling","PMID: 29531161"
"nmSC","PC_VSMC","PROS1","AXL",0.019367885836982,0,"PROS1_AXL","PROS1 - AXL","PROS","Secreted Signaling","PMID: 29531161"
"PC_VSMC","PC_VSMC","PROS1","AXL",0.00114729931610933,0.01,"PROS1_AXL","PROS1 - AXL","PROS","Secreted Signaling","PMID: 29531161"
"Cycling","myeSC","PROS1","TYRO3",7.66876349671575e-06,0,"PROS1_TYRO3","PROS1 - TYRO3","PROS","Secreted Signaling","PMID: 30501104"
"Endothelial","myeSC","PROS1","TYRO3",0.000836658457049389,0,"PROS1_TYRO3","PROS1 - TYRO3","PROS","Secreted Signaling","PMID: 30501104"
"Fibroblast","myeSC","PROS1","TYRO3",0.000845911257942809,0,"PROS1_TYRO3","PROS1 - TYRO3","PROS","Secreted Signaling","PMID: 30501104"
"myeSC","myeSC","PROS1","TYRO3",0.00372542219556023,0,"PROS1_TYRO3","PROS1 - TYRO3","PROS","Secreted Signaling","PMID: 30501104"
"nmSC","myeSC","PROS1","TYRO3",0.00266519406702544,0,"PROS1_TYRO3","PROS1 - TYRO3","PROS","Secreted Signaling","PMID: 30501104"
"PC_VSMC","myeSC","PROS1","TYRO3",0.000155388743164421,0,"PROS1_TYRO3","PROS1 - TYRO3","PROS","Secreted Signaling","PMID: 30501104"
"Cycling","nmSC","PROS1","TYRO3",1.09130647597699e-05,0,"PROS1_TYRO3","PROS1 - TYRO3","PROS","Secreted Signaling","PMID: 30501104"
"Endothelial","nmSC","PROS1","TYRO3",0.00119019277209973,0,"PROS1_TYRO3","PROS1 - TYRO3","PROS","Secreted Signaling","PMID: 30501104"
"Fibroblast","nmSC","PROS1","TYRO3",0.00120335068256637,0,"PROS1_TYRO3","PROS1 - TYRO3","PROS","Secreted Signaling","PMID: 30501104"
"myeSC","nmSC","PROS1","TYRO3",0.00529315186077965,0,"PROS1_TYRO3","PROS1 - TYRO3","PROS","Secreted Signaling","PMID: 30501104"
"nmSC","nmSC","PROS1","TYRO3",0.00378845583855832,0,"PROS1_TYRO3","PROS1 - TYRO3","PROS","Secreted Signaling","PMID: 30501104"
"PC_VSMC","nmSC","PROS1","TYRO3",0.00022111275815628,0,"PROS1_TYRO3","PROS1 - TYRO3","PROS","Secreted Signaling","PMID: 30501104"
"BC","myeSC","PSAP","GPR37L1",0.0198731563906121,0,"PSAP_GPR37L1","PSAP - GPR37L1","PSAP","Secreted Signaling","PMID: 23690594"
"C3high_Myeloid","myeSC","PSAP","GPR37L1",0.0620188816988871,0,"PSAP_GPR37L1","PSAP - GPR37L1","PSAP","Secreted Signaling","PMID: 23690594"
"C3low_Myeloid","myeSC","PSAP","GPR37L1",0.0461157844970877,0,"PSAP_GPR37L1","PSAP - GPR37L1","PSAP","Secreted Signaling","PMID: 23690594"
"Cycling","myeSC","PSAP","GPR37L1",0.0452273828153672,0,"PSAP_GPR37L1","PSAP - GPR37L1","PSAP","Secreted Signaling","PMID: 23690594"
"Endothelial","myeSC","PSAP","GPR37L1",0.0424871295768537,0,"PSAP_GPR37L1","PSAP - GPR37L1","PSAP","Secreted Signaling","PMID: 23690594"
"Fibroblast","myeSC","PSAP","GPR37L1",0.0461222092678417,0,"PSAP_GPR37L1","PSAP - GPR37L1","PSAP","Secreted Signaling","PMID: 23690594"
"Mast","myeSC","PSAP","GPR37L1",0.0305718860526625,0,"PSAP_GPR37L1","PSAP - GPR37L1","PSAP","Secreted Signaling","PMID: 23690594"
"Mucosa","myeSC","PSAP","GPR37L1",0.0361550954170416,0,"PSAP_GPR37L1","PSAP - GPR37L1","PSAP","Secreted Signaling","PMID: 23690594"
"myeSC","myeSC","PSAP","GPR37L1",0.0561080996415034,0,"PSAP_GPR37L1","PSAP - GPR37L1","PSAP","Secreted Signaling","PMID: 23690594"
"NKC","myeSC","PSAP","GPR37L1",0.0122746509452486,0,"PSAP_GPR37L1","PSAP - GPR37L1","PSAP","Secreted Signaling","PMID: 23690594"
"nmSC","myeSC","PSAP","GPR37L1",0.0605878166290886,0,"PSAP_GPR37L1","PSAP - GPR37L1","PSAP","Secreted Signaling","PMID: 23690594"
"PC_VSMC","myeSC","PSAP","GPR37L1",0.0357213830345749,0,"PSAP_GPR37L1","PSAP - GPR37L1","PSAP","Secreted Signaling","PMID: 23690594"
"TC","myeSC","PSAP","GPR37L1",0.0100144137617276,0,"PSAP_GPR37L1","PSAP - GPR37L1","PSAP","Secreted Signaling","PMID: 23690594"
"BC","nmSC","PSAP","GPR37L1",0.00418903741461282,0,"PSAP_GPR37L1","PSAP - GPR37L1","PSAP","Secreted Signaling","PMID: 23690594"
"C3high_Myeloid","nmSC","PSAP","GPR37L1",0.0135321111882808,0,"PSAP_GPR37L1","PSAP - GPR37L1","PSAP","Secreted Signaling","PMID: 23690594"
"C3low_Myeloid","nmSC","PSAP","GPR37L1",0.00993052885815666,0,"PSAP_GPR37L1","PSAP - GPR37L1","PSAP","Secreted Signaling","PMID: 23690594"
"Cycling","nmSC","PSAP","GPR37L1",0.00973210911130487,0,"PSAP_GPR37L1","PSAP - GPR37L1","PSAP","Secreted Signaling","PMID: 23690594"
"Endothelial","nmSC","PSAP","GPR37L1",0.00912190965346958,0,"PSAP_GPR37L1","PSAP - GPR37L1","PSAP","Secreted Signaling","PMID: 23690594"
"Fibroblast","nmSC","PSAP","GPR37L1",0.00993196485245292,0,"PSAP_GPR37L1","PSAP - GPR37L1","PSAP","Secreted Signaling","PMID: 23690594"
"Mast","nmSC","PSAP","GPR37L1",0.00650020678700068,0,"PSAP_GPR37L1","PSAP - GPR37L1","PSAP","Secreted Signaling","PMID: 23690594"
"Mucosa","nmSC","PSAP","GPR37L1",0.00772232978517113,0,"PSAP_GPR37L1","PSAP - GPR37L1","PSAP","Secreted Signaling","PMID: 23690594"
"myeSC","nmSC","PSAP","GPR37L1",0.0121823992986081,0,"PSAP_GPR37L1","PSAP - GPR37L1","PSAP","Secreted Signaling","PMID: 23690594"
"NKC","nmSC","PSAP","GPR37L1",0.00257162382446986,0,"PSAP_GPR37L1","PSAP - GPR37L1","PSAP","Secreted Signaling","PMID: 23690594"
"nmSC","nmSC","PSAP","GPR37L1",0.0132041124670158,0,"PSAP_GPR37L1","PSAP - GPR37L1","PSAP","Secreted Signaling","PMID: 23690594"
"PC_VSMC","nmSC","PSAP","GPR37L1",0.00762699463400936,0,"PSAP_GPR37L1","PSAP - GPR37L1","PSAP","Secreted Signaling","PMID: 23690594"
"TC","nmSC","PSAP","GPR37L1",0.00209430019234663,0,"PSAP_GPR37L1","PSAP - GPR37L1","PSAP","Secreted Signaling","PMID: 23690594"
"Fibroblast","C3high_Myeloid","RARRES2","CMKLR1",0.000386397078718379,0,"RARRES2_CMKLR1","RARRES2 - CMKLR1","CHEMERIN","Secreted Signaling","PMID: 24671882"
"Mucosa","C3high_Myeloid","RARRES2","CMKLR1",1.48128209064183e-06,0,"RARRES2_CMKLR1","RARRES2 - CMKLR1","CHEMERIN","Secreted Signaling","PMID: 24671882"
"myeSC","C3high_Myeloid","RARRES2","CMKLR1",0.000173543233878406,0,"RARRES2_CMKLR1","RARRES2 - CMKLR1","CHEMERIN","Secreted Signaling","PMID: 24671882"
"nmSC","C3high_Myeloid","RARRES2","CMKLR1",0.00113499217798005,0,"RARRES2_CMKLR1","RARRES2 - CMKLR1","CHEMERIN","Secreted Signaling","PMID: 24671882"
"PC_VSMC","C3high_Myeloid","RARRES2","CMKLR1",9.83350682503823e-05,0,"RARRES2_CMKLR1","RARRES2 - CMKLR1","CHEMERIN","Secreted Signaling","PMID: 24671882"
"Fibroblast","Endothelial","RARRES2","CMKLR1",0.000297693388569006,0,"RARRES2_CMKLR1","RARRES2 - CMKLR1","CHEMERIN","Secreted Signaling","PMID: 24671882"
"Mucosa","Endothelial","RARRES2","CMKLR1",1.14112898914564e-06,0.03,"RARRES2_CMKLR1","RARRES2 - CMKLR1","CHEMERIN","Secreted Signaling","PMID: 24671882"
"myeSC","Endothelial","RARRES2","CMKLR1",0.000133697046128388,0,"RARRES2_CMKLR1","RARRES2 - CMKLR1","CHEMERIN","Secreted Signaling","PMID: 24671882"
"nmSC","Endothelial","RARRES2","CMKLR1",0.000874586749840463,0,"RARRES2_CMKLR1","RARRES2 - CMKLR1","CHEMERIN","Secreted Signaling","PMID: 24671882"
"PC_VSMC","Endothelial","RARRES2","CMKLR1",7.57556535122725e-05,0,"RARRES2_CMKLR1","RARRES2 - CMKLR1","CHEMERIN","Secreted Signaling","PMID: 24671882"
"Fibroblast","Fibroblast","RARRES2","CMKLR1",6.71989589487894e-05,0,"RARRES2_CMKLR1","RARRES2 - CMKLR1","CHEMERIN","Secreted Signaling","PMID: 24671882"
"Mucosa","Fibroblast","RARRES2","CMKLR1",2.57530313616105e-07,0.02,"RARRES2_CMKLR1","RARRES2 - CMKLR1","CHEMERIN","Secreted Signaling","PMID: 24671882"
"myeSC","Fibroblast","RARRES2","CMKLR1",3.0175884530356e-05,0,"RARRES2_CMKLR1","RARRES2 - CMKLR1","CHEMERIN","Secreted Signaling","PMID: 24671882"
"nmSC","Fibroblast","RARRES2","CMKLR1",0.000197510567240426,0,"RARRES2_CMKLR1","RARRES2 - CMKLR1","CHEMERIN","Secreted Signaling","PMID: 24671882"
"PC_VSMC","Fibroblast","RARRES2","CMKLR1",1.7097545170772e-05,0,"RARRES2_CMKLR1","RARRES2 - CMKLR1","CHEMERIN","Secreted Signaling","PMID: 24671882"
"C3high_Myeloid","C3high_Myeloid","LGALS9","HAVCR2",0.0234443871181748,0,"LGALS9_HAVCR2","LGALS9 - HAVCR2","GALECTIN","Secreted Signaling","PMID: 27192565"
"C3low_Myeloid","C3high_Myeloid","LGALS9","HAVCR2",0.016010645006357,0,"LGALS9_HAVCR2","LGALS9 - HAVCR2","GALECTIN","Secreted Signaling","PMID: 27192565"
"Cycling","C3high_Myeloid","LGALS9","HAVCR2",0.0143010240489987,0,"LGALS9_HAVCR2","LGALS9 - HAVCR2","GALECTIN","Secreted Signaling","PMID: 27192565"
"Endothelial","C3high_Myeloid","LGALS9","HAVCR2",0.0118515138173082,0.03,"LGALS9_HAVCR2","LGALS9 - HAVCR2","GALECTIN","Secreted Signaling","PMID: 27192565"
"C3high_Myeloid","C3low_Myeloid","LGALS9","HAVCR2",0.0184421122152871,0,"LGALS9_HAVCR2","LGALS9 - HAVCR2","GALECTIN","Secreted Signaling","PMID: 27192565"
"C3low_Myeloid","C3low_Myeloid","LGALS9","HAVCR2",0.0125740677574342,0,"LGALS9_HAVCR2","LGALS9 - HAVCR2","GALECTIN","Secreted Signaling","PMID: 27192565"
"C3high_Myeloid","Cycling","LGALS9","HAVCR2",0.0123768207706491,0.01,"LGALS9_HAVCR2","LGALS9 - HAVCR2","GALECTIN","Secreted Signaling","PMID: 27192565"
"C3high_Myeloid","BC","LGALS9","CD44",0.0144282684739785,0.03,"LGALS9_CD44","LGALS9 - CD44","GALECTIN","Secreted Signaling","PMID: 25065622"
"C3high_Myeloid","C3high_Myeloid","LGALS9","CD44",0.0152984435683396,0,"LGALS9_CD44","LGALS9 - CD44","GALECTIN","Secreted Signaling","PMID: 25065622"
"C3high_Myeloid","C3low_Myeloid","LGALS9","CD44",0.0198620366289654,0,"LGALS9_CD44","LGALS9 - CD44","GALECTIN","Secreted Signaling","PMID: 25065622"
"C3low_Myeloid","C3low_Myeloid","LGALS9","CD44",0.0135484265786601,0,"LGALS9_CD44","LGALS9 - CD44","GALECTIN","Secreted Signaling","PMID: 25065622"
"C3high_Myeloid","Cycling","LGALS9","CD44",0.0230185813219315,0,"LGALS9_CD44","LGALS9 - CD44","GALECTIN","Secreted Signaling","PMID: 25065622"
"C3low_Myeloid","Cycling","LGALS9","CD44",0.015717680576831,0,"LGALS9_CD44","LGALS9 - CD44","GALECTIN","Secreted Signaling","PMID: 25065622"
